resource,bytes,organisations,endpoints,start-date,end-date
79470d4684bf6514bb78ef3122bffee09344a6d17e500bf8c83bb743b5c413f7,391608,local-authority-eng:HAO,d10c9433f20c1c174abca6b42e7b5c8b839c002f396d9aa1dba3bf2fe7a94a78,2021-12-31,
7950d2a3e60a63cfe35203540ff38726df385be477e707561d1ac084e2dcf750,323057,local-authority-eng:BST,f91378c528ebfad8b46f39dc38dd7897235bfabf1673c850a84831a101fb3449,2021-10-07,
7a6d000fb1b8971934931d499f3c3f3b65f81ee26a3e94cc80fdaee05ec1f6f5,83939,local-authority-eng:BIR,8ae80058452da4ad26c8bf60c2d1611908e632d46a705a88402bc58500e6ca83,2021-10-07,
7adb1ec2d9b31b7cd8935b85a2363faf43852bb99f9d6532bb528d1a350af23f,1227678,local-authority-eng:SFK,8c70185d3821e40c4a4f985883bd8fe235d3aac78a76e398ae3961c44338b7c0,2021-12-31,
7af6d78e89d2b3808dda509cb12df22a47a7838bc74c68b6fcc4e1b1ffff1263,360770,local-authority-eng:BKM,de3f73c5491a46ff7a231b5408a8e015d056948f1598494c432874b1dcb1ecba,2021-10-07,
7b2ab124055f31d6a6ff5a0d969cc14fa75d50b1bd06978b2f0d6ea0ed827734,279665,local-authority-eng:CAB,3dd5d93621d72791fd4ae11a79e0ba4e4c709280d4a00c4fa6b47b1e3ac01424,2021-10-07,
7b38af5197a66cdcb945765f41c309d1765df8e1da4460dec83305b39a37af4e,20841,local-authority-eng:COV,fe7e94dc076bfc9fa05b563cdc99cb16cf30eb40fed3ff2d8e930d001a4560eb,2022-01-27,
7b57a7d1bbb780ad2d407139848460174b00c035cbc3ac3434f3c90618a98de0,5435392,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-01-17,2022-01-17
7bc71c716645c65f33a1395980fff06e272ff9716cc84075023ff79dada6aa80,1041680,local-authority-eng:KIR,244925ef43ac055594afc22dc9c73c8bfe26f9afb20ff6d232979242deb5fe88,2021-10-07,
7c378fe61e91580b930d36f094d3a6db099107922b3dd1b0d88e847d625d6a5a,450159,local-authority-eng:SHA,60fc33a9f11f98f7ba5d8db75f5a3024e3d818085bc71745e37b3a33a9d941d2,2021-12-31,
7d001a02c804711bd21933f25f329c1f6160aae309a9d8c25999f4582a92b000,5705042,local-authority-eng:WAE,87bea1d1f57fc89f6a241470727a941b0887d96850155222bd36f0dd00f3dc8e,2021-10-07,
7f214e55651666ca645fcc09697887707dd899b49a12a660bcfff817e5badeae,2616652,local-authority-eng:EAT,93d88ab92453ea582c3cfa2d88a62bb93940f85f278bd79bf03436334537b406,2021-10-07,
806d62c4930aba7f31c1ecee9346c7fcc8d718a2f771c58473f8b0fad060aefc,386201,local-authority-eng:WAR,23eeccab8e571e5d4ccec6f1f91545e0e2b2308ebd9c9ad3f222a13ac25c69fc,2021-10-07,
8092b922284d78b5c764a8fb7b3d649c31aa60a4513d616ea2ab0153b743e76b,371591,local-authority-eng:TUN,866843158e425d2edf971141e0f017a2fbf14f49a9de602535be2424c992a00c,2021-12-31,
81971fb1a3bd5fa1e829bd168947b6056f61726ba06d1ece7cf905120156c5b4,133845,local-authority-eng:DST;local-authority-eng:EDO,128f71b6690181ddeb3d80423220958032e8a454013f6eca86cd8a1e1af96a87;b9d398c98cf2cce84c2f862d42e6d7c13bb39cbdc80a0ab769a4e46f5491c27a,2021-10-07,
83298b6364055e6490b3e2af256406d4e985f19b924857c31ec876396270fda6,2576384,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-12-11,2021-12-11
84b0367c0436265475a33f699bb456c0a71ff12d5928f5c410449a337dd48d43,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-11-18,2021-11-18
870defa92a3d832f652b2f1534c21d488f3c9c29f80300cc6f066bb5e07c1501,1619058,local-authority-eng:BOS,0c979d628ff89fdb367c1d2d710899bdf3432b233089a4b754c8b7adecd3308d,2021-10-07,
876b54381662a10aaf0cdd5841ac2de901e216f907f79828553707c33933a1f1,473884,local-authority-eng:BRE,85d7fcc9d65b3657b76df05bf8d83ef99aeaeb0b85da70eeb2c797209a81b86f,2021-12-22,
87aec7faee6311176a91479286796da6dcac9734102f6c8800d9ee53c07a5f83,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-13,2021-10-13
8896c801e9f1e6a6306fe516f8587b2d8f0fefe1ba45ad447623e7413813c879,199997,local-authority-eng:HAA,951dad0777b3fa612d583b161f0fc280e7e162ac548413ef6dae6c2d21faa5d8,2021-10-07,
89f657d253aa7f91c4e99e3449749d1e91f798d44085d664dc6a7ebf68ee2938,883745,local-authority-eng:BNH,20263be3973e460fe07eb1f9d7f963dba8954cf8528954b647681ba01c39f5c7,2021-10-07,
8a0b463e2712ed78aedbf9a42a71f9b457665b6776fb3563362c3508333efd43,6855918,local-authority-eng:SWT,d163d47e30235a5a308d06f2498dfd98e99c987fd29cf7301c3794e5905100a0,2021-12-31,2022-01-10
8a2ca688228e8a0e023357b844f93c9f57a04adef275ae3bdd5539032d23336e,1066725,local-authority-eng:HUN,0879466b7fec84e5f178d2cf50cbf9058fcd37251a7f2cfc49b75affe2c0fc1a,2021-10-07,
8afd948419bc44f595d35a72891f4991f6e497a7660b4643628473bd259aae30,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-11-08,2021-11-08
8b656ab244bc6a4570705b0a29e260921a55a6b992c924b32dfbff39ae2b1f19,277815,local-authority-eng:EHA,439d874b5d10ff265685aa347e0b2b8e9728459e4ee0fed1663edbc082613a38;4c27580d9b906a063805c02577483dd9685187fe2758c927864382e7bd79eaa3,2021-10-07,
8e36fac5980e4134d7ad6358aaa94991315c4bf0cb0b9ba59ca28affaaa8b090,1266249,local-authority-eng:BMH;local-authority-eng:BPC;local-authority-eng:CHC,d8ac5f719211d3c9c14dc1f01719ee50fe06f057258656ba607612efc8a4a91e,2021-10-07,2021-12-30
8f228154d0ebedaeacb42d1dbf788b4e3934e4bc6a92b075c0f75999c20c50c7,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-12-27,2021-12-27
90db5a2a78f38800afcd105bd99a4573b94557c46b9efa07ab2d94e0503f2eee,164869,local-authority-eng:DUR,dcaca4692ec864d13854b3a4399317f408cfd5e81ccb26d60e36bbb87ac84210,2021-12-01,
92a4bf6c3164cd8b0a63ea2874cfd3f748d79a1a768f7767103e75707f39fc75,280418,local-authority-eng:BST,21fb89f2136f9b7a53427620b392a1d5258aadcc04e217086d99c658d1472459,2021-10-07,
94a462b46fd14d3ef26cf19522b95d5d10520694ad579c59c5477e66080964a4,135033,local-authority-eng:FEN,ae6d743a53a0aec8da3108542d69e9b0110c625434dcd58799af9d90351ba8a2,2021-10-07,2022-02-01
9509d990994dcf6804964590e6c1d1409acd6d95ca1c19e917ec5b180b7a8a52,734500,local-authority-eng:LBH,f2f6fb4557cdb2583139fccd0df2a5beca4f927006599e558a57f8a2051cb097,2021-10-07,
968fbc0e264616baa405f9869db87d4e2cfa9c7467f21fe90030c3ef9d209060,1172023,local-authority-eng:HAE,92db435ebc02b156c6ae78e29f21668202e5ccf3022f168428f2f59eabe8757a,2021-10-07,
96b46ff870768b9b30672a50622c076cfc91bb562b178e98db2461db6fa42788,382571,local-authority-eng:CRY,c41db71142cd059f2fe84d2a7cd989e58602580aefb6bdc37a416de5e834b37b,2021-10-07,
97197e189fe2f6120c62ce4d9785980d2739c4c93d32257fed16ddf1bc3b7313,1665202,local-authority-eng:ASH,a8e55af7d5f986e08f4c6bf59c68f6cf6f123fa0ce03fba4ff0489a9bffde071,2021-10-07,2021-10-22
977e57e53e7edb445661fff6d82a689a6af4111ba0d82055e4e39d00799dbe3f,509168,local-authority-eng:BRY,f6c5c3d6f52637f214c1a6f16cbdf67273367379f8e4e24879a842e33a0b70d2,2021-10-07,
97a5450d1caa2aa284477a63be8be2381f86e8bc48ea4b9f9c5bca306d406907,231637,local-authority-eng:EHE,0127ed91df27762575e03d16b355b6c32e3b0743e447c534e4acf46c51f6e9ac,2021-12-31,
99d5bc8d8321f9915900b83301c605d9e6eb8470bfa3b476bd5904ce65552b6f,1239644,local-authority-eng:CHR,4fc6709406783acb9def622f000d64352bbc87c6771a45266974e63dde8064f0,2021-12-31,
99ecd8e8d0a95bc6557f76d66a3eb8d66249a4abae09903d4865568cca3a64cc,224675,local-authority-eng:BIR,26ac42b2219b2e18f218c71534e08667d2a8b3bff4ff0beffb826142f55d0cc8,2021-10-07,
9a2c15488a886a808ff2d007e4e946fdba829e9f1052ac653cbfb5fff72fe684,245891,local-authority-eng:BRM,46c6c7073a011c94f0bb87881b2f0288226590b3dac340e003cbe27a58f215eb,2021-10-07,
9bd05350329a71605f5fc7caab9732e6c6b952c1b08f1d9e8119c638afa7f976,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-21,2021-10-21
9d1a94a718cb742f14cd4be301097cdb8ededdc93e109d57961abcedb6e6767f,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-28,2021-10-28
9d4f531d54139b5eebf27d9ab1859185e377600039a9ffd7b44f0adf0ef9fb4c,802439,local-authority-eng:HIL,089ffcd78ad81c3ffaa43342a8a7a66fabf7be3562bb203981b09a5a56683e2e,2021-10-07,
9e63d317198ebe670b334fddcbeb45dfe19a4ed0514656f9f39be525a118509e,9654172,local-authority-eng:DOV,988c5b1794ccc7dd17e0d1fdb54a929c24bc7e431ee5dd6832402b9c702d8f6b,2021-11-05,
9fa4549ec82a76a8278d00983fdcf73a6b4188da55e5a887b96b75da3770e893,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-12-23,2021-12-23
a33dbf7521ca996e9623df3c9feee59fa12efd142d3a4d6827cd1fd6e9d7cbaa,323022,local-authority-eng:COV,9fb16edabe4c548104ebb277d2f20ba23c905d185172695329ac4ddad5070c2f,2021-10-07,
a4e26f7fb3db04b1593c0a9c69b4733619fa24d1c43cf67090e24e89df0566d4,995785,local-authority-eng:LEE,ef4c7aaa6d3a24ab851b53cb790c6569872e0f2208a7680350354c64e732c652,2021-10-07,
a5723db31b6fd5810200aff040b842c0edfa8cd5793cd0a441e58289e40a5ea6,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-12-03,2021-12-03
a5a0c7ad6fed41220089cf75cddf0370df72e12a59df9cf8a4a05064812bc0ab,3055852,local-authority-eng:CON,e06e1f4d1d3ff69e172baec08db9201e6d750ea50952bb35659e477e710a08d3,2021-10-07,2021-12-21
a6d84c28e8bb9c9dec0b2e45f2a4ffa187c53c83a9190d3a3cdede58e43a6e2a,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-12-31,2022-01-20
a6f0443235eb842d786bc860c4275370189c83d6e2ca5b33d0960faa706ba857,4272133,local-authority-eng:UTT,548fb69e737b59329f7ed27c120eb24b808265a1d6542a48a290ba5c67371254,2021-10-07,
a7a131c39e0467a6f91b2497f02848d40403635e60e97953827c6cb6281adba6,1830912,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-01-05,2022-01-05
a7b868411b7f3802785d9fab86d8dd3d85d07d3c172f91d465ef0352c9815503,4816896,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-02-09,
a7e3e28e81b1ebff6ed80d3a617e084fa7783e5d88a27db813dab3af7628f2a6,188637,local-authority-eng:HIL,fdfc2251542931a81591d966323552bf19dd36d01de289ebb3a7c704a870b94a,2021-10-07,
a7f8a7c4f1a74afd30fd5bfda6b469e59e608661eb87d710a2e7938954e83908,382446,local-authority-eng:NLN,8e70de0fd9520a3d57528acc5572b6ca78c0118409c625c94258414af5c89bda,2021-12-31,
a815ac2624787d0f23153c7cd5c2a319f793a718e3c9512c552de71ba5c4de6a,207165,local-authority-eng:COR,d201b2332296af8d004fe0e0df6eef6917475fb8f6276b73d8d9d690e2a6d852,2021-10-07,
a8693b5c75aafd80dd4271f935ac09f879d53d79e764611918907a808462e1e9,2560000,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-12-07,2021-12-07
a97b214e89baec7fbe630122752d3a7c3bd43218e772d0a2fe9fb54eb1075b79,219196,local-authority-eng:SNR,d842e3771a4b8542bb1fb18d8bea8a44057729b0e51d7d31ef4abe58c197d0df,2021-12-31,
aaa7bb26b7e8c0234d670502069eca1cf51f9832da9d436b028bb8921b1ba2f2,76631,local-authority-eng:SNO,143b0a45cc1820c9a7379ebaaf8b7654cca269aed6dc389ea6afd4d5fced505d,2021-10-07,
ab8a905a3a1e11c3b3bfcc8b3a2c7e4be3ecd279dddbd81e6df6dbd69809cb8f,4796416,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-10-09,2021-10-09
ab93f34d8e8fca2504019e3d18b27e68c8c59219a05c2ece1d9b58f862b2e4c6,229760,local-authority-eng:NLN,bbb641f7425d5ee67a1543814cdb1ee8f83559af44a6d637064eeffe56dd5e8b,2021-12-31,
ac05d1f4e69af7c92c3165ffd3bc4a5485165cd2f632b06721974b9c1dea3761,141928,local-authority-eng:FEN,ae6d743a53a0aec8da3108542d69e9b0110c625434dcd58799af9d90351ba8a2,2022-02-02,
ac4d03ce5d75b0f656a4d9910ee523eda16c4302d961cc21cf5255ff7e79b157,389117,local-authority-eng:COL,eb62d80fe3552c8ab497d9333a032d2255aa6fba89e78d0d49fe7dd288ba546e,2021-10-07,
aee5733bd9b3a208fd8977dee758c5423b658c5171935dcd7571f5301c914041,903216,local-authority-eng:HAT,c450f3c97f17212a8060a3579f6fcc3f6710a227fa153da7ba7b810482b77a70,2021-12-31,
b06e4f57135f1c478d8ad77e310227e959567e9cd4867469c855a76db934ffa9,8692730,local-authority-eng:BBD,942c4cdd05ddb16467e2e5900dc7e0c6bc240cfc1a868d0db484bfc4a5868237,2021-10-07,
b0d95e3f8d37a1ed1c9232f2f90a32e9a5fb5b918f3927defe626e8290753e60,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2022-01-01,2022-01-01
b11fc93e2aa8fc1e9da08b96ff00520af1e0bbf0659cecc301786609cbfec533,79037,local-authority-eng:CHI,eba1f944751ddbcd6423dba420446ef1c3fbfefde6b4b4fb9ff869f0970b56aa,2021-10-07,
b388d3309febc628f4d6d4b396d3001ba3395c3b7db6498c67e96d809e3a48dc,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2022-01-22,2022-01-22
b397a71fbe6b6296a125e2e85408afec728f8af7b687a7ed99a139ac50a4308d,251726,local-authority-eng:CRA,6ef659299311cfddcfa2e432df6128234bc46ee0af2d73baf9f0195ff34e1961,2021-10-07,
b3b2b2477efdb60adc765920d6d0ef71c3ac417ad1231a3b6d3c8fa5703e5678,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-11-02,2021-11-02
b508a3d972d17a2377ff5a99ab0044105cf81c38859bd4517d491f942fd1d824,671105,local-authority-eng:HAG,fb4e3fd74e18bde550761c1bac71a4b1302540a0b0034c54125d48fa047d664b,2021-10-07,
b5285587c30d3c71d176439a03505d20e9bee538babf1e45c934a0ec9885f044,488671,local-authority-eng:HAO,4f595883eddf82780a8db4c77484c97ab9e7827fa380b541f09364708268df1c,2021-10-07,
b877ee36c486e3bd0d2f461b23a507af21f46ea28383984b45f1aabad93e6d96,366254,local-authority-eng:WDE,eafe11c1f0589db0efe3382e8fc1e6551c8511f2d489b86ff30b0d7cdcc1f32f,2021-12-31,
bc1c0d7fc765c8433fdc15f1e9f42ba9f6b7fe645c88ad800a8f5f3d36cd47d4,23990,local-authority-eng:HAA,1091f2a5a25059d734d7babe775d4acba270a498bb060eee0b864b96cf6bc413,2021-10-07,
bc352c92496d185eb7ab794024fa491af8e07f21f52a83ced991cf5b8ae85292,200411,local-authority-eng:HAA,6b9124f44cc2da69e163864bc70de9b21685e96a3b283fdb8c9ee139843beb92,2021-10-07,
bc3c34aaccdd260f33e035a9aee6d28e7a8095d1e32bbab4651c49140b02c128,4956160,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-10-12,2021-10-12
bc4ed8dbbc7d724de50ca3d83590d02c42a36b9efe6088d9a6d609dc361616bf,890299,local-authority-eng:HAR,92559043abb89507657437b99509e1f7de0fe1567cd0a452c867097b4154fb5e,2021-10-07,2021-11-30
bd94fe78bcbf2439f4bb0e9e879a410c94f3736933377ed009322ba459075c15,191770,local-authority-eng:DAV,ae81eab55e5c8eb77ffd6b5e87c25fdd1313e4b209e539ad2adbe800de9a1069,2021-10-07,
bf5fd8346dcd48038297ce54599f97b4707ea82afe70921c57d3922c28a64049,271519,local-authority-eng:IPS,277ecea1f541de103b16654927fdd67a5d8aac92e656bb7f3ea60a063512ccec,2021-10-07,
bfe16f4b587c58ebb6ce4ab02536fcf62bb9b8c2acf54aed2f61c611d2e47211,551543,local-authority-eng:BEX,ad1dbc2aae2501c6b31be2cc588e705667d34b7421b02fbba3047924b47b787a,2021-10-07,
c0ce83ffdb6acdaf3491d6bcfb3a55e766acb6f17596b06d4abd9afe416a55dd,222686,local-authority-eng:GAT,7be0e72d40bcfede861b68a0bbbf9afd2d8ca59abaec4d0482726930047c7b6e;a6d9b8c41d059ab14076d1d4c3566b5a499c6b6d942b39f4d27ecabd320b24fa,2021-12-22,2022-01-10
c16d3c3376f16a4be9aeb73a36712ba93b8a902bb0aa06b50e61074132eb2746,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-19,2021-12-29
c181634d17e4dafa4264fcfe5cdb5fe165e0ca2f2b44bdb7f54690998fbe046c,3352963,local-authority-eng:NEA,b01ad5b74cd28e4ca2b0cb275d7ac3a6d6472eeaedb18adcda45a20103bde6c3,2021-12-31,
c2c78907c03dff81a510cdc115f8c99d4cc09f8c9bce9b8fc6f7a635c217b8cc,2392064,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-01-25,2022-01-25
c652fac55b6910644c8856da5b3f294d9358ae5753e14d878952dce53b9e0ef8,749683,local-authority-eng:DUD,31599aa681abc9e7e650a6a4ebea8d79afcd8b5e4315ead57851d65af8cdbae2,2021-10-07,
c6d09b234c0b9acb4271ef0e8b95a3519f6067f27510dc7b4216d9fb2b92d6fc,450124,local-authority-eng:EXE,a5bc74dc89c00066f2dd49bc92365c41d9e9db2e4ab682d244b030496b47e267,2021-10-07,
c6da8c1d474cc73ba260056b11aecd01151bd11128e8010d36841922a5d891bd,2863644,local-authority-eng:SND,409368d3d33f68660b180ca9e728b630b51c8433849095e8d2e6a703fd2cc09f,2021-12-31,
c6deab0caad0706b2bf77e3c29914e7622bd4790cd9734d8cc8b165cfd59566a,111788,local-authority-eng:HAA,a6105ad23a0f68668486738b17d1fca9bdea3ac7e9e3b13823cd132698339b7a,2021-10-07,
c6fbd526985fec412f5ec22e8b4e40c6d9319a365aad5e5919fb41a11e3f67d0,1119880,local-authority-eng:KHL,701ab3580c2c61ba6f5ca3237f62cfa6db253a0116248456686565b0968f88d6,2021-10-07,
c858236d4809b0993bc3e5dac8d11e751d53db5120343810329fc7fe36c5831d,352911,local-authority-eng:EHA,460f5685086d7925af373c700be4dd37024fe8b8780b07fb5cd3fe6b0848c07f,2021-12-31,
c8bdb65edf1c9bdc6d1a55b063fc1eaed6a2db3f2993cbd2a3806058fa921706,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-16,2021-10-16
c9a6762893315eaf796970195d4fbd9ee2d6fb2ba0a4aa5cc757c05ff36aed27,234209,local-authority-eng:CHO,ac0a54dcf6f83b020b2e64871b4f649d80ea1e428c83f2ac12c4db1c323f76d1,2021-10-07,
c9a6bff615ada067158c5f6861f10e7957c5df069b831d1a3ca493a939b9b342,202148,local-authority-eng:GAT,7be0e72d40bcfede861b68a0bbbf9afd2d8ca59abaec4d0482726930047c7b6e;a6d9b8c41d059ab14076d1d4c3566b5a499c6b6d942b39f4d27ecabd320b24fa,2021-10-07,
ca7e51adac2e1b5b37fb64cb5e2f4e3e5d0f83845c102d4a84fef88f5b635ab5,266381,local-authority-eng:GLS,da80a4183e4336ade649b6da864a669ea708cd913bb5f9a747852b81107570b8,2021-10-07,2022-01-26
ca9847ee7eb0f47c911779a1e51ba9247e8168c4ad70ffa055bc0fc5590c4b94,3383296,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-12-23,2021-12-23
cb4f807b8cc7e3ead78215b833ef4f5e62b9293739ea4bef00cfaed3a2c9fdd3,525826,local-authority-eng:HAT,7d5974dbdd3f844cac19ac06419921a7b5719704a1f934322e3dfeeda261a930,2021-10-07,
cc3c40550d6bc0d5789cbaddb826bb937f16e0bef0d37bdbc45b2327be77f6e5,181368,local-authority-eng:KIN,0361ecdc4ae9068421f26514c9cb4a09ef237d6500a6d5cb34fc5c8f6e4e65ee,2021-10-07,
cfd268e317d4753c96341d5d7bbd62c2428bd005bd1bc47a690eae452206f57e,2347008,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-10-17,2021-10-17
d1b0346ec928a3b866a4fc01394a5782a8166b3ff209ac0f911fa721a0d67ec9,274119,local-authority-eng:KIN,1f1cd2dba43c064b5e3ebae59e2e0119545f2e873030079b6a2098c41d5a78cb;aa2166dbb7a92e07a5a5c223e1b03375df334c00f17f21915843f7a0aedf7782,2021-10-07,
d388c12ad9cc3e076f3d12b5c431dde02560992808f8e05d3238b22c26730f4b,2670190,local-authority-eng:BRD,933b60dd98108d0b26e35a2fa7a78d6418742193485145f51bfd758619306f98,2021-10-07,
d5763b2d423568157ce3d8def501bef3460a825ee2c9175acee43cdc5d1b63c3,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-29,2022-01-25
d586e2ab3a8de7b468aa0dd79e438e569223be96d4505e17fc4b0209aa12f7e6,241706,local-authority-eng:KWL,7f566cd881fc0dc85d724fb2f7f42296a2dcbe9c3f1c3fc9497727ee5cda52b9,2021-10-07,
d5a142be10893776bf97eebf12be7b7b98037721023ce09b7f4121a4f89a1e65,10213,local-authority-eng:HAA,185739feb057a64f4eb1d67d517fa0a4cd536bb8193443571cec9831fbb60e73,2021-10-07,
d696ced28a0e1959911f304ba6853cb6fd7a9b305fc726dbbd0df784e4425941,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-26,2021-12-28
d740ce6a9812a9b08ae7c99689cb4156fad79b87e1638a80985dd657ad9519ba,3182592,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-01-28,2022-01-28
d885253669602674b2b8f0cca92d65dfae4d744ccd360780ca7e5a9d74720ffe,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-11-14,2021-11-14
d88b76363c86d6f98244f9ba1aa789eac2dbf39a130d60be8c44c286f98a3d0d,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2021-10-10,2021-10-15
d969ec125ab6a79539e0becdec9cf61f7c7123cf67e6c33239f65b0311e2fa1e,325005,local-authority-eng:COV,fe7e94dc076bfc9fa05b563cdc99cb16cf30eb40fed3ff2d8e930d001a4560eb,2021-12-31,2022-01-26
d9a55ad16c52528f315024a0bf79c2cb53e9b4b8f490156b46a74e5c9668533c,3417265,local-authority-eng:SND,4942845967080560fbe755855a36ed3963c7399bf56fddce7efc9d4ac39b4636,2021-12-31,
da2819e4416c260da29dfe698c6a407b3c75d04e52e9079c82134eff96cad9c5,190347,local-authority-eng:HIL,658fc4a39ed58f305dc7aa7fee3a65b0190e85469665a65b5a78ae1f6bdc6278,2021-10-07,
dee0cb1730898150cadc1760003701e137cf0c35ee87bfcc96690f948c5ecd0d,579274,local-authority-eng:ALL,16fa70abec2eb985141ed00f939de913c34bec572d6e7bf5bd87c76c6ae9c201,2021-10-07,
df7d6c16982345d5493a24a24cae035eba88925f11f83c69ecd80e6f760586a7,795850,local-authority-eng:BRC,06ff3c98b372b5ef9c8372a336b6ab94be2929b7f68eecf92bd96eeef8cffc21,2021-10-07,2021-12-15
dfb32970228a1cc89d9eaaf3ca3f6cbb77ba8cc4610da68cbdc4b5fec77000f2,547530,local-authority-eng:KIN,3f71fd38f777ec059d0eca3fdfaf2310cfd41d636ab4927f69c596f1dc93cceb,2021-12-31,
e16909fb53ee553936ef777578f4d6b35f64885829f1642be81163c3e499bd0f,294249,local-authority-eng:BOL,274f98086852e74191da50eb718d02d4443a5836e6b221ac5edb715574486114,2021-12-31,
e1ed36e1ae29199a5f6047be01180c9b618ac90f36d5886a9e3b881d590eebc6,835769,local-authority-eng:DEB,8e62cd7f38d283f38905a9e26edec54dfa7d54c47677756bbf5ca5906f0f10a1,2021-10-07,
e1f8e75ca678bd8304ba316df8445ca8fe73411f08f78759e757f6c3b4ef6d61,672857,national-park-authority:Q20198711,ce97b278b6b2f855c166e61fec2396e8cbb8f321881a4d402c96303c7bd96334,2021-10-07,
e21e5a694af20967b6e0f7992fc9b5837817f57a1d6aebe2b0ff5364ccffcec2,290465,local-authority-eng:BDG,c8caacaa53c479b55b1edd8969ef14d5ccf0dc3548242b2a6234d0727e11a76a,2021-10-07,
e224d4726643b99c4d84a0ef035203529e4a3c9a101bc176cad4d33da1c3d7f9,990378,local-authority-eng:EAS,36b12ee9a0cb352b9ef947310a1802d056cc26e7814ebb9888c27d894c90e170,2021-10-07,
e235cab73d66c5fa257ad497a439647520ae7d3404b4a8118b0c94cf2c7fbdaa,794624,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2022-01-21,2022-01-21
e2e8cb57103b4a26a1c9f98264fa8d0936e34e38734b734a142acc9d95afdca0,339923,local-authority-eng:BPL,730a5f63ac8570d15159b2ca15b63e8c0e4ace05e0f3a411fb8a632c6928620c,2021-10-08,2022-02-05
e2fff819204a1687362edb89b5c489b95a1aca0755850cafda15e4e7c8ae8529,225882,local-authority-eng:FAR,9fc9a0c3d92a57e3d189547b24b0f7520c452f237720e63059c980108fbab17a,2022-01-06,2022-01-06
e39760bc1c431a0ad9718815f2b556be11a3b82b125b0dba1deda2b05a13f1e3,6758901,local-authority-eng:HRY,3eef0f435a64ed77a3ff388c0a9c4a262480d8ae75829ee517cfe80f59ac3bd1,2021-10-07,2022-02-08
